PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,ZIP4,COUNTY
CO-P-21001,"VINTAGE VINE IMPORTS, LLC",Â ,20398 KENNETH LAINER DR,MONUMENT,CO,80132,8386,El Paso
CO-P-21002,"RD UNITED, LLC",RESTAURANT DEPOT,1740 W 13TH AVE,DENVER,CO,80204,2406,USA
CO-P-21003,AGAVE DISTRIBUTORS INC.,Â ,2125 S VALENTIA ST,DENVER,CO,80231,3390,Denver
CO-P-21004,"ROYAL DISTRIBUTING, LLC",Â ,7445 S ALKIRE ST,LITTLETON,CO,80127,3279,USA
CO-P-21005,VANDERLABS,Â ,16214  E BELLEVIEW DR,CENTENNIAL,CO,80015,0,Arapahoe
CO-P-21006,"SHOT SHOOTER INTERNATIONAL, LLC",Â ,3400 E 156TH AVE,BRIGHTON,CO,80602,7739,USA
CO-P-21007,INNERMOUNTAIN DISTRIBUTING COMPANY,Â ,6100 COUNTY ROAD 335,NEW CASTLE,CO,81647,0,Garfield
CO-P-21008,"STRONGHOLD BRANDS, LLC",STRONGHOLD BEER,3893 STEELE ST,DENVER,CO,80205,3657,Denver
CO-P-21009,"ANHEUSER-BUSCH, LLC",Â ,1455 E 62ND AVE,DENVER,CO,80216,1241,Â 
CO-P-21010,"ANHEUSER-BUSCH, LLC",Â ,2351 BUSCH DR,FORT COLLINS,CO,80524,9400,Â 
CO-P-21011,"ANDIAMO PRODUCTIONS, LLC",ANDIAMO PRODUCTIONS,13801 E 33RD PL,AURORA,CO,80011,1612,USA
CO-P-21012,"BACKSTREETS WINE COMPANY, LLC",Â ,836 E 17TH AVE,DENVER,CO,80218,1474,Â 
CO-P-21013,"URM, LLC",Â ,6289 ELLINGWOOD POINT WAY,CASTLE ROCK,CO,80108,9408,Â 
CO-P-21014,MORO LLC,Â ,7800 E HAMPDEN AVE,DENVER,CO,80230,4862,Â 
CO-P-21015,"ASHLAR DISTRIBUTORS, LLC",Â ,295 CLAYTON ST,DENVER,CO,80206,4816,DENVER
CO-P-21016,GOLDMINE GROUP LLC,Â ,1275  S SABLE BLVD N,AURORA,CO,80011,0,United States
CO-P-21017,CHESTNUTT WINES LLC,Â ,445  BRYANT ST,DENVER,CO,80204,4807,DENVER
CO-P-21018,BODACIOUS BLONDE WINE IMPORTS,Â ,1632  PERIDOT CT,CASTLE ROCK,CO,80108,7728,Douglas
CO-P-21019,JASON WHISENAND,JT DISTRIBUTION,800  W VAUGHN ST,HOLLY,CO,81047,0,Â 
CO-P-21020,"BLUE SKY DISTRIBUTING, INC.",BLUE SKY DISTRIBUTING,7100  N BROADWAY,DENVER,CO,80221,2915,ADAMS
CO-P-21021,LUCKY 7 RUM RUNNERS LLC,LUCKY 7 RUM RUNNERS,311  S CHESTNUT ST,COLORADO SPRINGS,CO,80905,1637,USA
CO-P-21022,"SABACA BEVERAGE GROUP- COLORADO, INC",Â ,5151  BANNOCK ST,DENVER,CO,80216,1846,Â 
CO-P-21023,"DENVER WINE, LLC",Â ,18905  BRIARGATE LN,PARKER,CO,80134,3638,Douglas
CO-P-21024,TERESA K. KERNAN,BAD BITCH CELLARS,15090  LANSING ST,BRIGHTON,CO,80602,7459,Adams
CO-P-21025,JOHN B ZABRISKIE,Z ENTERPRISES,9802  VENNEFORD RANCH RD,LITTLETON,CO,80126,4218,douglas
CO-P-21026,MAJOR BEVERAGE LTD.,Â ,7023  E COLFAX AVE,DENVER,CO,80220,1803,Denver
CO-P-21027,MONTANERO MEZCAL LLC,Â ,3  AURUM ST,OPHIR,CO,81426,0,San Miguel
CO-P-21029,THE HARVEST WINE COMPANY LLC,THE HARVEST WINE COMPANY,445  BRYANT ST,DENVER,CO,80204,4800,United States
CO-P-21030,MICHAEL STARK,STARK WHOLESALE,936  KELLY RD W,BOULDER,CO,80302,9638,Â 
CO-P-21031,MASTER BRANDS DISTRIBUTORS LLC,MASTER BRANDS,36  S 18TH AVE,BRIGHTON,CO,80601,2452,Â 
CO-P-21032,CERISE LLC,Â ,2436  7TH ST,BOULDER,CO,80304,3913,Boulder
CO-P-21033,ESTATE BRANDS DISTRIBUTING COMPANY LLC,Â ,2756  CLAYTON ST,DENVER,CO,80205,4711,Â 
CO-P-21034,"BOUTIQUE LIQUORS, LTD.",Â ,2500  COUNTY ROAD 382,CHROMO,CO,81128,0,Â 
CO-P-21035,LOCAL BOYS VODKA LLC,COLORADO VODKA COMPANY,5165  E MISSOURI AVE,DENVER,CO,80246,0,Â 
CO-P-21036,"PREMIER WINE DISTRIBUTORS OF COLORADO, LLC",Â ,10137  GARFIELD CIR,THORNTON,CO,80229,3558,Denver
CO-P-21037,DAVID KAMAU,URBAN SURVIVAL NETWORK BY DAVID KAMAU,300  E MILLER CT,CASTLE ROCK,CO,80104,8493,Â 
CO-P-21038,NATURAL WINE COMPANY LLC,Â ,445  BRYANT ST,DENVER,CO,80204,4800,Â 
CO-P-21039,WINE EX LTD.,LEMONT,4135 W. 30TH AVE,DENVER,CO,80212,1407,Denver
CO-P-21040,"CHOLUA BROS. MINING CO., INC",CHOLUA BROS. MINING CO.,12  ATHENA RD,BLACK HAWK,CO,80422,4022,Â 
CO-P-21042,SOUTHERN WINE & SPIRITS OF COLORADO INC,Â ,5390  PECOS ST,DENVER,CO,80221,6445,Â 
CO-P-21043,PEAK 7 VODKA LLC,Â ,2055  MEAD ST,DENVER,CO,80211,5059,Â 
CO-P-21044,"VINMARKET SELECTIONS, LLC",VINMARKET SELECTIONS,8  BARRINGTON DR,LITTLETON,CO,80127,2605,Jefferson
CO-P-21045,"REST & RELAXATION, LLC",Â ,5027  ALDER CT,FORT COLLINS,CO,80525,5588,LARIMER
CO-P-21046,"EAGLE HOLLOW WINES, LTD.",Â ,11541  N 75TH ST,LONGMONT,CO,80503,9161,Â 
CO-P-21047,"UNIQUE IMPORTED WINES OF COLORADO, LLC",UNIQUE IMPORTED WINES OF COLORADO,9  BUCKTHORN DR,LITTLETON,CO,80127,4314,JEFFERSON
CO-P-21048,OPEN TRADING CORP,Â ,2045  S VALENTIA ST,DENVER,CO,80231,3369,Â 
CO-P-21049,ONE80 SPIRITS,Â ,2920  LARIMER ST,DENVER,CO,80205,2309,Â 
CO-P-21050,JOHN SALAMANSKI,CS WINE IMPORTS,1350  LAWRENCE ST,DENVER,CO,80204,0,Â 
CO-P-21051,SNOVA LLC,SNOVA VODKA,16730  E 2ND AVE,AURORA,CO,80011,0,Â 
CO-P-21052,ANTHONY RUSSO,TRADEHUB INTERNATIONAL,19  ETON CT,MONTROSE,CO,81401,5168,Montrose County
CO-P-21053,"BRAVA WINE DISTRIBUTORS, LLC",Â ,8467  FIRETHORN CT,NIWOT,CO,80503,7291,Â 
CO-P-21054,"FORTUNATO FAMILY WINERY, INC.",Â ,6601  N INDIANA ST,ARVADA,CO,80007,0,Jefferson
CO-P-21055,"ALL AMERICAN BEER COMPANY, INC.",CENTENNIAL BEER COMPANY,1112  OAKRIDGE DR,FORT COLLINS,CO,80525,6255,Larimer
CO-P-21056,"SAVANNAH BOURBON COMPANY, LLC",Â ,1562  MADISON ST,DENVER,CO,80206,1822,Â 
CO-P-21057,"CITY PARK FOOD SERVICES, LLC",Â ,5800  FRANKLIN ST,DENVER,CO,80216,0,Â 
CO-P-21058,CROOKED STAVE CO DISTRIBUTING COMPANY LLC,Â ,1441  W 46TH AVE,DENVER,CO,80211,2338,Denver
CO-P-21059,IRB GLOBAL LTD,Â ,2932  PLEASANT ACRES DR,FORT COLLINS,CO,80524,3630,Larimer
CO-P-21060,"ALPHA INTERNATIONAL, INC.",Â ,14617  E OREGON DR,AURORA,CO,80012,0,ARAPHOE
CO-P-21061,"RED FOX VINEYARDS, LLC",Â ,695  36 RD,PALISADE,CO,81526,0,Mesa
CO-P-21062,"WORLDWIDE BEVERAGE, LLC",Â ,"112  INVERNESS DR, E ",ENGLEWOOD,CO,80112,0,Arapahoe
CO-P-21063,"D. MYERS, LLC",REDSTONE MEADERY,4700  PEARL ST,BOULDER,CO,80301,0,Â 
CO-P-21064,ANDERS IMPORTS LLC,Â ,25441  E INDORE DR,AURORA,CO,80016,2420,Arapahoe
CO-P-21065,"WESTERN WINE WHOLESALERS, LLC",SOLITAIRE WINE AND SPIRITS,1845  12TH AVE,DENVER,CO,80204,0,Â 
CO-P-21066,KRAUSE FAMILY SPIRITS LLC,Â ,16214  54TH AVE,DENVER,CO,80239,6504,Â 
CO-P-21068,"STELVIO SELECTIONS, LLC",Â ,445  BRYANT ST,DENVER,CO,80204,4800,Denver
CO-P-21069,NICHE DOCTORS LLC,NICHE DOCTORS,1845  12TH AVE,DENVER,CO,80201,3413,Â 
CO-P-21070,WEAVER'S DISTILLERY LLC,WEAVER'S SPIRITS,6360  ARAPAHOE CT,PARKER,CO,80134,0,Â 
CO-P-21071,"ELEGANT WINE AND SPIRITS, LLC",Â ,445  BRYANT ST,DENVER,CO,80204,0,Denver
CO-P-21072,UNION BEVERAGE LLC,Â ,900  W ABRIENDO AVE,PUEBLO,CO,81004,1155,PUEBLO
CO-P-21073,BROTHERHOOD WINE MERCHANTS LLC,Â ,6858  TWISTED OAK DR,CASTLE PINES,CO,80108,8166,Douglas
CO-P-21074,"SPRING44 DISTILLING, INC",Â ,505  W 66TH ST,LOVELAND,CO,80538,0,Â 
CO-P-21075,"MCDOWELL ENTERPRISES, INC.",ABV WINE AND SPIRITS,7399  S TUCSON WAY,CENTENNIAL,CO,80112,0,Arapahoe
CO-P-21076,"REFA DISTRIBUTING CO., INC.",Â ,6773  E 50TH AVE,COMMERCE CITY,CO,80022,4630,Adams
CO-P-21077,"RSL CONSULTING, INC.",Â ,4590  KING ST,DENVER,CO,80211,0,Denver
CO-P-21078,"WHEN IN ROME WINE GROUP, LLC",Â ,7211  S PONTIAC WAY,CENTENNIAL,CO,80112,0,Arapahoe
CO-P-21079,"DERAILLEUR, LLC",DERAILLEUR,4615  WINTERCRESS LN,BOULDER,CO,80304,0,Boulder
CO-P-21080,"PARADISE DISTRIBUTION COMPANY, LLC",Â ,207  YUMA ST,DENVER,CO,80223,1001,Denver
CO-P-21081,"SEVIER WINES, LLC",Â ,4601  QUEBEC ST,DENVER,CO,80216,0,United States
CO-P-21082,"STORM PEAK BREWING COMPANY, LLC",STORM PEAK BREWING COMPANY,1744  LINCOLN AVE,STEAMBOAT SPRINGS,CO,80487,0,Routt
CO-P-21083,VIN CORPORATION,VINCO,3755  WAZEE ST,DENVER,CO,80216,3639,Denver
CO-P-21084,KARUMA COMPANY LLC,Â ,7945  PARFET ST,ARVADA,CO,80005,0,JEFFERSON
CO-P-21085,"HAMAKI-YA USA, LLC",Â ,3121  W 133RD CIR,BROOMFIELD,CO,80020,0,Â 
CO-P-21086,"C2 IMPORTS, INC.",Â ,1761  E 64TH AVE,DENVER,CO,80229,7403,Adams
CO-P-21087,CORDERO FOODS LLC,Â ,6540  W SUMAC AVE,LITTLETON,CO,80123,2699,Denver
CO-P-21088,D'VINED DISTRIBUTION INC,Â ,737  KALAMATH ST,DENVER,CO,80204,0,Denver
CO-P-21089,"VICTORI DISTRIBUTING, INC.",VICTORI DISTRIBUTING,445  BRYANT ST,DENVER,CO,80204,0,Denver
CO-P-21090,WILLIAM W. STOCKTON,Â ,2295  BIRCH ST,DENVER,CO,80207,3735,Denver
CO-P-21091,"CRAFT WINES, LLC",Â ,1444  CLERMONT ST,DENVER,CO,80220,0,USA
CO-P-21092,MG&ZG INTERNATIONAL TRADE COMPANY LLC,MG&ZG INTERNATIONAL,301  IRON KING,DURANGO,CO,81301,0,LA PLATA
CO-P-21093,GEORGE VERNON ELLIOTT,GVE IMPORT SERVICES,19112  E WYOMING PL,AURORA,CO,80017,4590,Â 
CO-P-21094,NO BULL DISTRIBUTION LLC,Â ,414  VIOLET ST,GOLDEN,CO,80401,0,Jefferson
CO-P-21095,BGM EXPORTS LLC,Â ,2373  CENTRAL PARK BLVD,DENVER,CO,80238,2300,Denver
CO-P-21096,"GREEN SHOOTS DISTRIBUTION, LLC",Â ,415  YUMA ST,DENVER,CO,80204,0,Â 
CO-P-21097,WINE STATION IMPORTS LLC,Â ,1612  W CHEYENNE RD,COLORADO SPRINGS,CO,80906,0,Â 
CO-P-21098,SERDAVID LLC,Â ,304  CASTLE RIDGE,ASPEN,CO,81611,3149,PITKIN
CO-P-21099,"SMITH WINE SELECTIONS, LLC",Â ,1643  S GRANT ST,DENVER,CO,80210,0,Â 
CO-P-21100,GATOR CYBIES LLC,Â ,4501  OSCEOLA ST,DENVER,CO,80212,0,Denver
CO-P-21101,"YAMATO SAKE, INC.",Â ,6380  E 49TH AVE,COMMERCE CITY,CO,80022,0,Â 
CO-P-21102,WEST WINDS BEVERAGE IMPORTS,Â ,9792  GARWOOD ST,LITTLETON,CO,80125,0,Douglas
CO-P-21103,MAGIS WINE IMPORTS LLC,MAGIS WINE COMPANY,3374  W 31ST AVE,DENVER,CO,80211,0,Denver
CO-P-2557,"GEORGE F. RUTKEY, INC.",Â ,418 FRONT ST,LEADVILLE,CO,80461,3930,LAKE
CO-P-2559,"A & L COORS, INC.",Â ,248 BODO DR,DURANGO,CO,81303,7912,LA PLATA
CO-P-2574,RICHARD P. WARD,WARD DISTRIBUTING COMPANY,8637 US HIGHWAY 285 S,ALAMOSA,CO,81101,9703,ALAMOSA
CO-P-2640,B & K DISTRIBUTING INC.,B & K DISTRIBUTING,30890 MOFFAT AVE,STEAMBOAT SPRINGS,CO,80477,0,ROUTT
CO-P-2650,J & H DISTRIBUTING COMPANY,Â ,3230 ELECTRA DR N,COLORADO SPRINGS,CO,80906,0,EL PASO
CO-P-2651,"ARGONAUT WINE & LIQUOR STORE, INC.",Â ,700 E COLFAX AVE,DENVER,CO,80203,2006,DENVER
CO-P-2658,CENTRAL DISTRIBUTING CO.,Â ,3244 F 1/2  RD,CLIFTON,CO,81520,8174,MESA
CO-P-2665,DRY CREEK CORPORATION,MOUNTAIN WINE DISTRIBUTING CO.,4600 S ULSTER ST,DENVER,CO,80237,2844,DENVER
CO-P-2666,LOWRY AFB RECREATION SERVICE SUPPLY,LOWRY AIR FORCE BASE RECREATION SERVICE SUPPLY,BUILDING 362,LOWRY AIR FORCE BASE,CO,80230,0,DENVER
CO-P-2673,"WAREHOUSE LIQUOR MART, INC.",Â ,3371 W HAMPDEN AVE,ENGLEWOOD,CO,80110,1811,ARAPAHOE
CO-P-2678,CENTRAL DISTRIBUTING CO.,Â ,15 W MAIN ST,MONTROSE,CO,81401,3457,MONTROSE
CO-P-2683,RAYMOND LOUIS RADEMACHER,FRANCIS STREET LIQUORS,1147 FRANCIS ST,LONGMONT,CO,80501,3703,BOULDER
CO-P-2694,"HUB DISTRIBUTING CO., INC.",Â ,1435 4TH AVE,GRAND JUNCTION,CO,81501,3817,MESA
CO-P-2741,"A & L COORS, INC.",A & L COORS WALSENBURG BRANCH,109 E 6TH ST,WALSENBURG,CO,81089,2019,HUERFANO
CO-P-2746,DOLORES ANN TINDALL,LE COURTIER DU VIN,1838 BONFORTE BLVD,PUEBLO,CO,81001,1741,PUEBLO
CO-P-2751,LUCILLE BRUNETTI,BRUNETTI IMPORTS,3525 MARIPOSA ST,DENVER,CO,80211,3044,DENVER
CO-P-2753,H & S DISTRIBUTING CO.,AMERICAN EAGLE DISTRIBUTING CO.,17171 ROAD 21,FORT MORGAN,CO,80701,0,MORGAN
CO-P-2765,"NOBEL, INC.",NOBEL/SYSCO FOOD SERVICES COMPANY,1101 W 48TH AVE,DENVER,CO,80221,1576,DENVER
CO-P-2773,"VINTERNATIONAL IMPORTS, LTD.",CRU VIN DOGS WINE GROUP,6364 E DORADO CIR,GREENWOOD VILLAGE,CO,80111,1512,ARAPAHOE
CO-P-2780,"BAUM WINE IMPORTS, INC.",SEE TRADE NAME CABINET,14704 E 33RD PL,AURORA,CO,80011,1218,ADAMS
CO-P-2789,PHIL J. LOCKWOOD,SOJOURNER IMPORTS,1970 ALKIRE  ST,GOLDEN,CO,80401,3524,JEFFERSON
CO-P-2797,"GRAND VIN, LTD.",Â ,8160 BLAKELAND  DR,LITTLETON,CO,80125,9787,DOUGLAS
CO-P-2817,"MUFTIC AND ASSOCIATES, INC.","M & A, LTD.",3671 S PONTIAC WAY,DENVER,CO,80237,1326,DENVER
CO-P-2823,"THE FOURSOME, INC.","ORRISON DISTRIBUTING, LTD.",4919 HIGHWAY 82,GLENWOOD SPRINGS,CO,81601,9622,GARFIELD
CO-P-2857,"INNERMOUNTAIN DISTRIBUTING COMPANY, INC.",Â ,214 8TH ST,GLENWOOD SPRINGS,CO,81601,3326,GARFIELD
CO-P-2860,VAIL DISTRIBUTING COMPANY,Â ,1000 S FRONTAGE RD W,VAIL,CO,81657,5224,EAGLE
CO-P-2866,"WESTERN SLOPE BAR SUPPLIES, INC",Â ,MEADOW MOUNTAIN BUSINESS PARK / 23698 HIGHWAY 24,MINTURN,CO,81645,0,EAGLE
CO-P-2871,NADIA MAXWELL,MAXWELL COMPANY (THE),2570 CRAGMOOR RD,BOULDER,CO,80305,6812,BOULDER
CO-P-2872,"LYNCH, INC.",LYNCH'S LIQUOR LOCKER,9380 FEDERAL BLVD,FEDERAL HEIGHTS,CO,80260,5825,ADAMS
CO-P-2877,"BEVANDA BEVERAGES, INC.",Â ,5720 WASHINGTON ST,DENVER,CO,80216,1322,ADAMS
CO-P-2881,BLACK MOUNTAIN HOLDING COMPANY,SOUTHWESTERN WINE & SPIRITS,10600 E 54TH AVE,DENVER,CO,80239,2132,DENVER
CO-P-2883,MILLERCOORS LLC,Â ,311 10TH STREET,GOLDEN,CO,80401,5811,JEFFERSON
CO-P-2884,"WILLYARD, CHARLES A",CTS DISTRIBUTING,4940  FOX ST,DENVER,CO,80216,4654,DENVER
CO-P-2888,MILLERCOORS LLC,COORS DISTRIBUTING COMPANY,5400 N PECOS ST,DENVER,CO,80211,6404,DENVER
CO-P-2889,DAVID T. COCETTI AND PATRICIA J. COCETTI,COCETTI WINES,5954 S KRAMERIA ST,CENTENNIAL,CO,80111,4239,ARAPAHOE
CO-P-2891,ROCKY MOUNTAIN BREWING COMPANY,Â ,1999 BEACON CT,BOULDER,CO,80302,4946,BOULDER
CO-P-2893,MICHAEL PIERO CHICLACOS,CONTINENTAL DIVIDE LIQUORS INC.,938 QUAIL ST,LAKEWOOD,CO,80215,5513,JEFFERSON
CO-P-2897,"E-CORP, INC.",Â ,6152 S FOREST CT,CENTENNIAL,CO,80121,3440,ARAPAHOE
CO-P-2898,"SOMMERAUER, RUPERT & ROBIN",Â ,244 FOREST TRL,WINTER PARK,CO,80482,0,GRAND
CO-P-2903,"DIVERSIFIED BEVERAGE DISTRIBUTORS, INC.",DIVERSIFIED BEVERAGE,4355 MONACO ST,DENVER,CO,80216,6609,DENVER
CO-P-2910,"COLORADO BEVERAGE DISTRIBUTING, INC.",CBDI - GRAND JUNCTION,2557 RIVER RD,GRAND JUNCTION,CO,81505,7216,MESA
CO-P-2914,"M & S DISTRIBUTORS, INC.",Â ,6095 S IOLA WAY,ENGLEWOOD,CO,80111,5704,ARAPAHOE
CO-P-2916,"CHERRY CREEK CELLARS, INC.",Â ,45 DEXTER ST,DENVER,CO,80220,5651,DENVER
CO-P-2917,NICHE DISTRIBUTING COMPANY,Â ,3171 W DENVER PL,DENVER,CO,80211,2014,DENVER
CO-P-2920,ROCKIES BREWING COMPANY,BOULDER BEER,2880 WILDERNESS PL,BOULDER,CO,80301,2258,BOULDER
CO-P-2921,"CRESTED BUTTE HOLDING COMPANY, A LIMITED LIABILITY COMPANY",CRESTED BUTTE HOLDING COMPANY,729 MAROON AVE,CRESTED BUTTE,CO,81224,0,GUNNISON
CO-P-2923,DENVER J.M.C. LTD.,ECONOMY GREEK FOOD CORPORATION,717 LIPAN ST,DENVER,CO,80204,4442,DENVER
CO-P-2924,ALPINE BREWING COMPANY LLC,NAKED ASPEN BEER COMPANY,4 WHITE OAK DR,LITTLETON,CO,80127,4357,JEFFERSON
CO-P-2926,"MCDONALD, FRANCIS BRENDAN",F.B. MCDONALD IMPORTS,326 MIDLAND AVE,ASPEN,CO,81611,2469,PITKIN
CO-P-2930,DANIEL S. CORDOVA,CORDOVA IMPORT AND EXPORT,16000 MOSS ROCK ST,LONGMONT,CO,80503,9181,BOULDER
CO-P-2931,"KULVET BREWING CO., U.S.A., INC.","ERAWAN BEER CO., LTD.",884 SPRUCE CT,VAIL,CO,81657,4455,EAGLE
CO-P-2935,"COLORADO BEVERAGE DISTRIBUTING, INC.","COLORADO BEVERAGE, INC.",3332 N TOWNSEND AVE,MONTROSE,CO,81401,5942,MONTROSE
CO-P-2937,CHRISTINA KATSAROS,KATSAROS IMPORTERS,7149 GRAY FOX LN,HIGHLANDS RANCH,CO,80130,5900,DOUGLAS
CO-P-2942,"HILLSIDE RESTAURANT, INC.",SMILING MOOSE BREW PUB & GRILL,2501 11TH AVE,GREELEY,CO,80631,6927,WELD
CO-P-2943,DIONYSUS LLC,DIONYSUS,119 DENARGO MARKET,DENVER,CO,80216,5040,DENVER
CO-P-2945,"CLASSIC WINES, LLC",Â ,6489 E 39TH AVE,DENVER,CO,80207,1334,DENVER
CO-P-2947,ELK RIDGE DISTRIBUTING,ELK RIDGE,351 W 45TH AVE,DENVER,CO,80216,2603,DENVER
CO-P-2949,JOHN E. MAXWELL,FESTIVAL ENTERPRISES,127 GOOSE LN,CARBONDALE,CO,81623,0,GARFIELD
CO-P-2950,HIGH COUNTRY BEVERAGE CORP.,HIGH COUNTRY BEVERAGE CORP,5706 WRIGHT DR,LOVELAND,CO,80538,8840,LARIMER
CO-P-2954,"SOLET, INC",SOLET,1951 S CHAMBERS RD,AURORA,CO,80014,4501,ARAPAHOE
CO-P-2956,"RED'S WINES & SPIRITS, INC",Â ,22928 E DAVID PL,AURORA,CO,80016,7121,ARAPAHOE
CO-P-2957,"SPECIALTY WHOLESALE AND DISTRIBUTING, INC",SPECIALTY IMPORTS,445 BRYANT ST,DENVER,CO,80204,4800,DENVER
CO-P-2958,BIG NOSE BREWING COMPANY,BIG NOSE BEER COMPANY,511 16TH ST,DENVER,CO,80202,4260,DENVER
CO-P-2959,"VANCOL INDUSTRIES, INC.",BEVERAGE EXPRESS,222 S EL PASO ST,COLORADO SPRINGS,CO,80903,3714,EL PASO
CO-P-2961,CHIPS DISTRIBUTING CO.,Â ,2290 CHAMBERS RD,AURORA,CO,80011,3205,ADAMS
CO-P-2966,HIGH POINT BREWING CORP.,Â ,4910 FOX ST,DENVER,CO,80216,1847,DENVER
CO-P-2967,"BEVERAGE MANAGEMENT ASSOCIATES, INC.",Â ,2743 S SHOSHONE ST,ENGLEWOOD,CO,80110,1201,ARAPAHOE
CO-P-2968,HARRY KAGAN,FRANKS DISTRIBUTING COMPANY,2 ADAMS ST,DENVER,CO,80206,5716,DENVER
CO-P-2969,"POWERS IMPORTS, INC.",Â ,1542 VALLEY VIEW CT,GOLDEN,CO,80403,7779,JEFFERSON
CO-P-2970,"NISHIMOTO TRADING CO., LTD.",Â ,3870 PARIS ST,DENVER,CO,80239,3371,DENVER
CO-P-2971,ELIZABETH H. WHITFIELD,EVERGREEN IMPORTS,4770 FOREST ST,DENVER,CO,80216,3250,DENVER
CO-P-2972,"NORTH POINT PURVEYORS , LIMITED LIABILITY COMPANY",Â ,5501 E 47TH AVE,DENVER,CO,80216,6431,DENVER
CO-P-2973,"MOUNTAIN SUNSHINE DISTRIBUTORS, INC.",Â ,300 BELLEVIEW AVE,CRESTED BUTTE,CO,81224,0,GUNNISON
CO-P-2974,"WINE BOX OF COLORADO, INC.",Â ,719 BELLEVIEW,CRESTED BUTTE,CO,81224,0,GUNNISON
CO-P-2981,BRUCE JOHN ETHERIDGE,B AND B IMPORTING,526 24TH AVE,GREELEY,CO,80634,2617,WELD
CO-P-2982,"GRU DISTRIBUTING, INC.",Â ,C/O SERENISSIMA DIST. 6500 STAPLETON SOUTH,DENVER,CO,80216,0,DENVER
CO-P-2984,DOMAINES & ESTATES LLC,Â ,1235 STEELE ST,DENVER,CO,80206,3423,DENVER
CO-P-2986,SEAN KNOLL,PARAGON BEVERAGE MARKETING,2284 BEACHAM DR,CASTLE ROCK,CO,80104,2355,DOUGLAS
CO-P-2991,"THE WINE WAGON, INC.",Â ,13420 W 58TH AVE,ARVADA,CO,80002,1122,JEFFERSON
CO-P-2993,BACCO IMPORTS LLC,Â ,3536 SILVERLEAF CT,FORT COLLINS,CO,80526,6444,LARIMER
CO-P-2994,"RMC DISTRIBUTORS, LLC",ROCKY MOUNTAIN COORS DISTRIBUTING CO.,4710 NORTHPARK DR,COLORADO SPRINGS,CO,80918,3816,EL PASO
CO-P-2998,"RGW ASSOCIATES, INC.",TWO RIVERS WINERY,2087 BROADWAY,GRAND JUNCTION,CO,81503,9778,MESA
CO-P-3000,"TOPAKAS, INC.",TOPAKAS GREEK WINE IMPORTS,860 CARLSON DR,COLORADO SPRINGS,CO,80919,3913,EL PASO
CO-P-3001,"A & M LIQUOR WHOLESALERS, LLC",ALANSON'S & MARCIA'S WHOLESALE WINE AND SPIRITS,315 BELLEVIEW AVE,CRESTED BUTTE,CO,81224,0,GUNNISON
CO-P-3004,"HIGH COUNTRY DISTRIBUTING, INC.",Â ,727 GOLDEN EAGLE TRL,RIDGWAY,CO,81432,9002,OURAY
CO-P-3005,"BEVERAGE DISTRIBUTORS COMPANY, LLC",SUMMITT DISTRIBUTING,14200 E MONCRIEFF PL,AURORA,CO,80011,1648,ADAMS
CO-P-3006,"M2 HOLDINGS, INC.",Â ,7920 W PURDUE AVE,LAKEWOOD,CO,80235,1905,JEFFERSON
CO-P-3111,"GOLDEN DRAGON IMPORT COMPANY, LTD.",888 DISTRIBUTING,1301 PENNSYLVANIA ST,DENVER,CO,80203,5014,DENVER
CO-P-3112,"SOUTHERN WINE & SPIRITS OF COLORADO, INC.",WESTERN-SOUTHERN WINE & SPIRITS,5270 FOX ST,DENVER,CO,80216,1604,ADAMS
CO-P-3113,"SOUTHERN WINE & SPIRITS OF COLORADO, INC.",WESTERN-SOUTHERN WINE & SPIRITS,4420 MARK DABLING BLVD,COLORADO SPRINGS,CO,80907,4210,EL PASO
CO-P-3114,"SOUTHERN WINE & SPIRITS OF COLORADO, INC.",WESTERN-SOUTHERN WINE & SPIRITS,2127 AIRPORT RD,RIFLE,CO,81650,8505,GARFIELD
CO-P-3115,"SOUTHERN WINE & SPIRITS OF COLORADO,  INC.",WESTERN-SOUTHERN WINE & SPIRITS,5180 FOX ST,DENVER,CO,80216,1832,DENVER
CO-P-3118,"ROCKY MOUNTAIN VINIFERA, INC.",Â ,5800 E 58TH AVE,COMMERCE CITY,CO,80022,3947,ADAMS
CO-P-3119,"SHAW ROSS WESTERN IMPORTERS, INC.",SHAW ROSS WESTERN,5270  FOX  ST,DENVER,CO,80216,1604,DENVER
CO-P-3120,"CHEZ SUZE IMPORTS, INC.",CHEZ SUZE IMPORTS,760 RACQUET LN,BOULDER,CO,80303,2939,BOULDER
CO-P-3123,"COORS INTERNATIONAL EXPORTER, L.L.L.P.",Â ,311 10TH ST,GOLDEN,CO,80401,5811,JEFFERSON
CO-P-3124,FREDERICK VICTOR HINMAN,COLORADO WINE MERCHANTS,22142 CHIPPEWA LN,GOLDEN,CO,80401,8046,JEFFERSON
CO-P-3125,WILLIE J. LEWIS,MILLENNIUM DISTRIBUTING,440 COUNTY ROAD 232,DURANGO,CO,81303,6874,LA PLATA
CO-P-3126,AMBASSADOR DISTRIBUTING LLC,Â ,5311 IDYLWILD TRL,BOULDER,CO,80301,3622,BOULDER
CO-P-3127,"DOMINICO DISTRIBUTION, INC.",SYNERGY FINE WINES,3999 HOLLY ST,DENVER,CO,80207,0,DENVER
